,frame,x,y
8344,1004,1680,929
8345,1004,2532,910
8346,1004,2069,846
8347,1004,1660,746
8348,1004,1465,707
8349,1005,2210,1541
8350,1005,2957,1512
8351,1005,2275,1494
8352,1005,1821,1398
8353,1005,2420,1195
8354,1005,1680,931
8355,1005,2532,910
8356,1005,2069,846
8357,1005,1659,749
8358,1005,1465,708
8359,1006,2209,1541
8360,1006,2956,1512
8361,1006,2276,1494
8362,1006,1821,1403
8363,1006,1681,931
8364,1006,2534,911
8365,1006,2069,846
8366,1006,1658,753
8367,1006,1466,709
8368,1007,2209,1541
8369,1007,2956,1512
8370,1007,2278,1494
8371,1007,1820,1389
8372,1007,2140,1297
8373,1007,1680,929
8374,1007,2535,911
8375,1007,2014,850
8376,1007,2069,846
8377,1007,1658,757
8378,1007,1466,708
8379,1008,2208,1542
8380,1008,2981,1532
8381,1008,2955,1513
8382,1008,2278,1494
8383,1008,2139,1298
8384,1008,1681,931
8385,1008,2537,910
8386,1008,2013,850
8387,1008,1658,760
8388,1008,1467,710
8389,1009,2958,1633
8390,1009,2208,1542
8391,1009,2980,1532
8392,1009,2278,1494
8393,1009,2139,1298
8394,1009,1681,933
8395,1009,2537,911
8396,1009,1657,762
8397,1010,2207,1542
8398,1010,2984,1523
8399,1010,2277,1493
8400,1010,2140,1297
8401,1010,1682,933
8402,1010,1656,765
8403,1011,2207,1542
8404,1011,2983,1524
8405,1011,2277,1494
8406,1011,1825,1414
8407,1011,1682,934
8408,1011,1655,766
8409,1012,2208,1539
8410,1012,2982,1525
8411,1012,2276,1494
8412,1012,1826,1415
8413,1012,1682,935
8414,1012,1655,771
8415,1013,2208,1540
8416,1013,2951,1515
8417,1013,2983,1525
8418,1013,2274,1496
8419,1013,1681,935
8420,1013,1653,777
8421,1014,2951,1516
8422,1014,2984,1524
8423,1014,2274,1494
8424,1014,1827,1417
8425,1014,2429,1204
8426,1014,1681,924
8427,1014,2277,887
8428,1014,1651,781
8429,1015,2950,1635
8430,1015,2984,1525
8431,1015,2952,1516
8432,1015,2274,1495
8433,1015,1828,1419
8434,1015,2149,1296
8435,1015,2429,1204
8436,1015,1683,937
8437,1015,1649,788
8438,1016,2949,1634
8439,1016,2954,1515
8440,1016,2984,1520
8441,1016,2272,1493
8442,1016,1828,1420
8443,1016,2150,1296
8444,1016,1684,938
8445,1016,2544,912
8446,1016,2278,888
8447,1016,2009,851
8448,1016,1648,792
8449,1017,2956,1516
8450,1017,2984,1520
8451,1017,2272,1491
8452,1017,1683,940
8453,1017,2275,886
8454,1017,1647,798
8455,1018,2207,1551
8456,1018,2955,1514
8457,1018,2983,1524
8458,1018,1823,1412
8459,1018,1684,940
8460,1018,2278,888
8461,1018,1647,800
8462,1018,1650,726
8463,1019,2207,1550
8464,1019,2983,1524
8465,1019,1825,1416
8466,1019,2149,1295
8467,1019,1169,1276
8468,1019,2398,1206
8469,1019,1684,940
8470,1019,1646,801
8471,1019,1650,727
8472,1020,2209,1551
8473,1020,2983,1525
8474,1020,1831,1422
8475,1020,1668,1414
8476,1020,2148,1296
8477,1020,1170,1274
8478,1020,2398,1206
8479,1020,1684,940
8480,1020,1646,803
8481,1020,1651,728
8482,1021,2211,1553
8483,1021,2984,1519
8484,1021,2149,1296
8485,1021,1170,1274
8486,1021,2397,1209
8487,1021,1684,939
8488,1021,1645,806
8489,1021,1651,729
8490,1022,2212,1553
8491,1022,1830,1424
8492,1022,2151,1297
8493,1022,1171,1273
8494,1022,1684,960
8495,1022,1685,930
8496,1022,1650,731
8497,1022,1475,711
8498,1023,2212,1553
8499,1023,2985,1520
8500,1023,1171,1273
8501,1023,1684,932
8502,1023,2069,848
8503,1023,1650,733
8504,1023,1476,712
8505,1024,2212,1553
8506,1024,2985,1521
8507,1024,2152,1297
8508,1024,1172,1273
8509,1024,1685,940
8510,1024,2069,848
8511,1024,1651,734
8512,1024,1477,712
8513,1025,2213,1554
8514,1025,2986,1522
8515,1025,2152,1297
8516,1025,1172,1272
8517,1025,1687,931
8518,1025,2069,849
8519,1025,1651,735
8520,1025,1477,712
8521,1026,2985,1547
8522,1026,1173,1272
8523,1026,1688,931
8524,1026,2068,849
8525,1026,1636,812
8526,1026,1650,737
8527,1026,1477,713
8528,1027,2984,1537
8529,1027,1690,931
8530,1027,2067,849
8531,1027,1635,812
8532,1027,1650,739
8533,1027,1478,713
8534,1028,2982,1543
8535,1028,2154,1306
8536,1028,1169,1275
8537,1028,1690,931
8538,1028,2067,849
8539,1028,1634,812
8540,1028,1650,741
8541,1029,2982,1537
8542,1029,2153,1304
8543,1029,1169,1273
8544,1029,2067,851
8545,1029,1634,812
8546,1029,1649,743
8547,1030,2982,1539
8548,1030,2152,1302
8549,1030,1169,1277
8550,1030,1632,812
8551,1030,1650,746
8552,1031,2982,1539
8553,1031,2416,1409
8554,1031,2153,1303
8555,1031,1169,1276
8556,1031,2431,1207
8557,1031,2067,856
8558,1031,1649,748
8559,1032,2981,1540
8560,1032,1837,1432
8561,1032,2417,1409
8562,1032,2154,1304
8563,1032,1170,1270
8564,1032,2433,1208
8565,1032,1689,945
8566,1032,2067,852
8567,1032,1649,750
8568,1033,2980,1544
8569,1033,1838,1431
8570,1033,2418,1409
8571,1033,2154,1304
8572,1033,1171,1269
8573,1033,2433,1208
8574,1033,1693,939
8575,1033,2066,853
8576,1033,1649,753
8577,1034,2979,1546
8578,1034,3014,1409
8579,1034,2418,1408
8580,1034,2154,1307
8581,1034,1171,1267
8582,1034,2433,1209
8583,1034,1693,940
8584,1034,2065,852
8585,1034,1623,815
8586,1034,1649,756
8587,1035,2979,1546
8588,1035,2952,1507
8589,1035,3014,1409
8590,1035,2419,1407
8591,1035,2154,1307
8592,1035,1171,1265
8593,1035,2433,1209
8594,1035,1692,940
8595,1035,2066,854
8596,1035,1622,815
8597,1035,1650,757
8598,1036,2978,1548
8599,1036,2952,1508
8600,1036,3013,1409
8601,1036,2418,1407
8602,1036,2154,1308
8603,1036,1172,1263
8604,1036,2399,1205
8605,1036,1690,940
8606,1036,2065,854
8607,1036,1621,815
8608,1036,1649,759
8609,1037,2977,1547
8610,1037,2952,1506
8611,1037,3013,1410
8612,1037,2419,1406
8613,1037,2154,1308
8614,1037,1173,1262
8615,1037,1620,816
8616,1037,1649,762
8617,1038,2977,1547
8618,1038,3012,1409
8619,1038,2419,1406
8620,1038,2154,1310
8621,1038,1174,1261
8622,1038,2274,887
8623,1038,1649,764
8624,1038,1478,697
8625,1039,2977,1548
8626,1039,3012,1409
8627,1039,2419,1405
8628,1039,2153,1310
8629,1039,1175,1260
8630,1039,1649,767
8631,1039,1478,697
8632,1040,2978,1550
8633,1040,2952,1506
8634,1040,2415,1410
8635,1040,3011,1409
8636,1040,1178,1258
8637,1040,1649,769
8638,1041,2978,1551
8639,1041,3010,1408
8640,1041,2422,1403
8641,1041,1179,1255
8642,1041,1649,772
8643,1042,2978,1551
8644,1042,3010,1407
8645,1042,2420,1404
8646,1042,1180,1254
8647,1042,1649,774
8648,1043,2978,1551
8649,1043,3009,1408
8650,1043,2421,1404
8651,1043,2151,1316
8652,1043,1181,1251
8653,1043,1649,776
8654,1044,2978,1552
8655,1044,3008,1407
8656,1044,2426,1399
8657,1044,1182,1250
8658,1044,2066,852
8659,1044,1786,808
8660,1044,1649,777
8661,1045,2978,1554
8662,1045,2955,1506
8663,1045,3008,1406
8664,1045,2424,1400
8665,1045,1183,1249
8666,1045,1649,779
8667,1045,1485,703
8668,1046,2974,1557
8669,1046,2955,1506
8670,1046,3009,1406
8671,1046,2425,1398
8672,1046,1184,1248
8673,1046,2065,864
8674,1046,1646,802
8675,1046,1485,701
8676,1047,2973,1560
8677,1047,2955,1507
8678,1047,1840,1433
8679,1047,2433,1394
8680,1047,114,1367
8681,1047,1185,1247
8682,1047,1600,1226
8683,1047,2065,866
8684,1047,1646,804
8685,1047,1485,701
8686,1048,2974,1566
8687,1048,1840,1433
8688,1048,2433,1393
8689,1048,1186,1246
8690,1048,1602,1227
8691,1048,2066,858
8692,1048,1645,805
8693,1048,1487,702
8694,1049,2975,1567
8695,1049,2435,1391
8696,1049,1188,1244
8697,1049,2066,859
8698,1049,1644,807
8699,1049,1489,705
8700,1050,2973,1568
8701,1050,2953,1504
8702,1050,1837,1427
8703,1050,2433,1398
8704,1050,1606,1228
8705,1050,1189,1243
8706,1050,2066,858
8707,1050,1643,808
8708,1050,1490,706
8709,1051,2969,1571
8710,1051,1837,1428
8711,1051,2434,1398
8712,1051,1607,1228
8713,1051,1190,1242
8714,1051,2066,859
8715,1051,1645,809
8716,1051,1494,709
8717,1052,2969,1572
8718,1052,1839,1429
8719,1052,2432,1399
8720,1052,1606,1231
8721,1052,1191,1240
8722,1052,2067,862
8723,1052,1643,811
8724,1052,1495,710
8725,1053,2971,1567
8726,1053,2946,1498
8727,1053,1838,1428
8728,1053,2431,1401
8729,1053,1606,1231
8730,1053,1193,1239
8731,1053,2067,870
8732,1053,1641,812
8733,1053,1501,715
8734,1054,2972,1568
8735,1054,2978,1501
8736,1054,2947,1500
8737,1054,1838,1428
8738,1054,2432,1400
8739,1054,1195,1237
8740,1054,2068,863
8741,1054,1640,813
8742,1054,1497,711
8743,1055,2972,1568
8744,1055,2978,1501
8745,1055,2947,1499
8746,1055,1843,1432
8747,1055,2435,1397
8748,1055,1197,1235
8749,1055,2068,865
8750,1055,1640,812
8751,1055,1499,711
8752,1056,2971,1568
8753,1056,2975,1499
8754,1056,2948,1499
8755,1056,1850,1442
8756,1056,2432,1399
8757,1056,1606,1230
8758,1056,1198,1234
8759,1056,2069,867
8760,1056,1639,811
8761,1056,1500,711
8762,1057,2970,1569
8763,1057,2957,1496
8764,1057,1845,1436
8765,1057,2432,1397
8766,1057,2157,1296
8767,1057,1200,1232
8768,1057,2069,867
8769,1057,1639,810
8770,1057,1502,714
8771,1058,2969,1571
8772,1058,2948,1492
8773,1058,1845,1437
8774,1058,2432,1397
8775,1058,2157,1296
8776,1058,1202,1230
8777,1058,2069,868
8778,1058,1639,810
8779,1058,1503,715
8780,1059,2969,1571
8781,1059,2948,1493
8782,1059,1852,1444
8783,1059,1607,1231
8784,1059,1203,1228
8785,1059,2070,869
8786,1059,2018,850
8787,1059,2485,748
8788,1059,1503,717
8789,1060,2967,1576
8790,1060,2949,1490
8791,1060,2433,1395
8792,1060,1607,1232
8793,1060,1207,1225
8794,1060,2070,871
8795,1060,2484,749
8796,1060,1503,717
8797,1061,2967,1577
8798,1061,1846,1435
8799,1061,2433,1395
8800,1061,1209,1225
8801,1061,2071,871
8802,1061,2019,850
8803,1061,1506,721
8804,1062,2965,1581
8805,1062,2980,1500
8806,1062,1846,1436
8807,1062,2157,1297
8808,1062,1608,1233
8809,1062,1210,1223
8810,1062,2071,872
8811,1062,1507,725
8812,1063,2964,1585
8813,1063,2981,1501
8814,1063,1846,1436
8815,1063,2156,1296
8816,1063,1609,1233
8817,1063,1212,1222
8818,1063,2071,874
8819,1063,1508,726
8820,1064,2963,1588
8821,1064,2976,1500
8822,1064,2154,1297
8823,1064,1841,1287
8824,1064,1611,1235
8825,1064,1216,1220
8826,1064,2074,879
8827,1064,1509,729
8828,1065,2964,1589
8829,1065,2982,1502
8830,1065,2968,1496
8831,1065,1844,1436
8832,1065,1225,1214
8833,1065,2073,877
8834,1065,1511,732
8835,1066,2964,1590
8836,1066,2982,1503
8837,1066,2969,1496
8838,1066,1853,1448
8839,1066,1235,1208
8840,1066,2073,876
8841,1066,1512,734
8842,1067,2964,1590
8843,1067,2982,1503
8844,1067,1853,1448
8845,1067,1236,1206
8846,1067,2073,876
8847,1067,1515,737
8848,1068,2,2056
8849,1068,2964,1591
8850,1068,2984,1504
8851,1068,1856,1452
8852,1068,1237,1206
8853,1068,1516,740
8854,1069,3,2062
8855,1069,2964,1592
8856,1069,2984,1506
8857,1069,1856,1453
8858,1069,622,1445
8859,1069,2143,1328
8860,1069,1228,1213
8861,1069,1520,744
8862,1070,2964,1593
8863,1070,2983,1507
8864,1070,1856,1453
8865,1070,2149,1313
8866,1070,1224,1217
8867,1070,1770,811
8868,1070,1523,747
8869,1071,2964,1597
8870,1071,2983,1507
8871,1071,1857,1454
8872,1071,2150,1313
8873,1071,1231,1214
8874,1071,2074,877
8875,1071,1770,811
8876,1071,1523,748
8877,1072,2963,1597
8878,1072,2981,1509
8879,1072,1857,1455
8880,1072,2148,1325
8881,1072,2156,1294
8882,1072,1233,1212
8883,1072,2074,877
8884,1072,1770,811
8885,1072,1525,750
8886,1073,4,2063
8887,1073,2963,1609
8888,1073,2980,1509
8889,1073,1858,1457
8890,1073,2156,1297
8891,1073,1235,1211
8892,1073,1770,812
8893,1073,1526,753
8894,1074,2962,1611
8895,1074,2156,1295
8896,1074,1236,1209
8897,1074,1769,812
8898,1074,1527,754
8899,1075,2320,1812
8900,1075,2962,1612
8901,1075,2981,1508
8902,1075,2155,1296
8903,1075,1239,1206
8904,1075,1768,813
8905,1075,1529,756
8906,1076,2961,1614
8907,1076,2981,1508
8908,1076,1855,1446
8909,1076,2153,1297
8910,1076,1241,1206
8911,1076,1768,812
8912,1076,1531,759
8913,1077,2964,1600
8914,1077,2981,1508
8915,1077,1241,1206
8916,1077,2078,887
8917,1077,1533,761
8918,1078,2962,1611
8919,1078,2981,1508
8920,1078,1246,1203
8921,1078,2077,887
8922,1078,1536,763
8923,1079,2962,1611
8924,1079,1860,1463
8925,1079,1247,1203
8926,1079,2078,890
8927,1079,1538,766
8928,1080,2962,1611
8929,1080,2983,1509
8930,1080,2142,1329
8931,1080,1246,1202
8932,1080,2078,891
8933,1080,1541,769
8934,1081,2959,1617
8935,1081,1861,1464
8936,1081,2078,890
8937,1081,1542,771
8938,1082,2958,1618
8939,1082,1859,1456
8940,1082,2079,889
8941,1082,1543,774
8942,1083,2958,1619
8943,1083,2161,1319
8944,1083,2079,889
8945,1083,1544,777
8946,1084,2958,1621
8947,1084,1843,1281
8948,1084,2079,888
8949,1084,1546,783
8950,1085,2958,1624
8951,1085,1843,1281
8952,1085,2078,892
8953,1085,1547,786
8954,1086,2958,1626
8955,1086,2979,1515
8956,1086,1843,1281
8957,1086,1548,789
8958,1087,2960,1636
8959,1087,2979,1515
8960,1087,1633,1243
8961,1087,1549,791
8962,1088,2959,1636
8963,1088,2977,1520
8964,1088,1864,1472
8965,1088,2438,1389
8966,1088,2161,1318
8967,1088,1634,1243
8968,1088,1550,793
8969,1089,2979,1518
8970,1089,1864,1473
8971,1089,2438,1388
8972,1089,1634,1244
8973,1089,1551,794
8974,1090,2980,1516
8975,1090,1862,1468
8976,1090,2439,1383
8977,1090,1552,797
8978,1091,2980,1514
8979,1091,1865,1476
8980,1091,2439,1381
8981,1091,1552,799
8982,1092,1865,1476
8983,1092,2440,1378
8984,1092,1554,800
8985,1093,2980,1518
8986,1093,1865,1476
8987,1093,2439,1380
8988,1093,2078,893
8989,1093,1554,802
8990,1094,1866,1478
8991,1094,2439,1379
8992,1094,2164,1318
8993,1095,1866,1479
8994,1095,2439,1378
8995,1095,2163,1318
8996,1096,1867,1480
8997,1096,2439,1377
8998,1096,2163,1316
8999,1097,2979,1512
9000,1097,1867,1481
9001,1097,2439,1378
9002,1097,2165,1316
9003,1098,2978,1513
9004,1098,1867,1484
9005,1098,2438,1375
9006,1098,2164,1316
9007,1098,1848,1276
9008,1099,2977,1516
9009,1099,1868,1488
9010,1099,2438,1374
9011,1099,2163,1316
9012,1099,1849,1278
9013,1099,2078,902
9014,1100,2975,1516
9015,1100,1868,1487
9016,1100,2437,1373
9017,1100,2079,902
9018,1100,1761,815
9019,1101,1869,1488
9020,1101,2437,1371
9021,1101,2078,902
9022,1101,1758,815
9023,1102,2976,1514
9024,1102,2437,1371
9025,1102,1571,1234
9026,1102,2078,903
9027,1102,1758,815
9028,1103,2975,1515
9029,1103,1863,1472
9030,1103,2436,1369
9031,1103,1571,1234
9032,1104,1866,1483
9033,1104,2436,1364
9034,1104,1847,1280
9035,1104,1572,1234
9036,1104,2192,707
9037,1105,1863,1472
9038,1105,2436,1363
9039,1105,1573,1235
9040,1105,2192,707
9041,1106,1867,1483
9042,1106,2435,1349
9043,1106,1576,1235
9044,1106,2194,708
9045,1107,2974,1523
9046,1107,1865,1475
9047,1107,2434,1348
9048,1107,1576,1235
9049,1107,2192,707
9050,1108,1868,1484
9051,1108,2435,1349
9052,1108,1576,1236
9053,1108,2362,1208
9054,1108,2191,707
9055,1109,1869,1485
9056,1109,2435,1349
9057,1109,1576,1236
9058,1110,2972,1525
9059,1110,1874,1498
9060,1110,2434,1346
9061,1110,1577,1237
9062,1111,1874,1500
9063,1111,2436,1354
9064,1111,1577,1237
9065,1111,2078,906
9066,1111,2192,707
9067,1112,2436,1353
9068,1112,1822,1288
9069,1112,1578,1238
9070,1112,2362,1206
9071,1112,2078,908
9072,1112,2192,707
9073,1113,2433,1343
9074,1113,1846,1257
9075,1113,1578,1237
9076,1113,2395,1215
9077,1113,2078,909
9078,1113,2192,707
9079,1114,2972,1533
9080,1114,2432,1340
9081,1114,1577,1237
9082,1114,2398,1216
9083,1114,2079,909
9084,1114,2192,707
9085,1115,2972,1533
9086,1115,2431,1338
9087,1115,1847,1258
9088,1115,1578,1237
9089,1115,2399,1217
9090,1115,2079,905
9091,1115,2193,707
9092,1116,2972,1533
9093,1116,1874,1508
9094,1116,2431,1336
9095,1116,1848,1259
9096,1116,1580,1239
9097,1116,2079,911
9098,1117,2973,1534
9099,1117,2428,1331
9100,1117,1849,1260
9101,1117,1580,1238
9102,1117,2400,1216
9103,1117,2079,907
9104,1118,2973,1534
9105,1118,2427,1329
9106,1118,1849,1261
9107,1118,1580,1239
9108,1118,2400,1217
9109,1118,2079,908
9110,1119,2973,1535
9111,1119,2426,1326
9112,1119,1586,1241
9113,1120,2426,1326
9114,1120,1586,1241
9115,1121,2421,1315
9116,1121,1854,1256
9117,1121,1587,1241
9118,1122,600,1472
9119,1122,2421,1313
9120,1122,1854,1256
9121,1122,1590,1243
9122,1122,2397,1218
9123,1123,599,1473
9124,1123,2420,1311
9125,1123,1850,1255
9126,1123,1591,1244
9127,1123,2397,1217
9128,1124,1873,1514
9129,1124,2423,1316
9130,1124,1850,1255
9131,1124,1592,1245
9132,1125,2422,1316
9133,1125,1851,1256
9134,1125,1593,1245
9135,1126,598,1474
9136,1126,2421,1314
9137,1126,1852,1257
9138,1126,1597,1243
9139,1126,2276,889
9140,1127,597,1475
9141,1127,2421,1313
9142,1127,1853,1257
9143,1127,1599,1244
9144,1128,597,1474
9145,1128,2420,1312
9146,1128,2153,1295
9147,1128,1854,1258
9148,1128,1597,1251
9149,1129,596,1475
9150,1129,2158,1312
9151,1129,2418,1309
9152,1129,1857,1258
9153,1129,1598,1252
9154,1129,2548,913
9155,1130,594,1477
9156,1130,2158,1312
9157,1130,2418,1306
9158,1130,1601,1254
9159,1130,1854,1257
9160,1131,2157,1311
9161,1131,2416,1302
9162,1131,1857,1262
9163,1131,1601,1255
9164,1132,2154,1298
9165,1132,2415,1297
9166,1132,1861,1263
9167,1132,1600,1255
9168,1133,2154,1298
9169,1133,2414,1295
9170,1133,1857,1263
9171,1133,1601,1255
9172,1133,2080,915
9173,1134,2153,1297
9174,1134,2413,1292
9175,1134,1853,1265
9176,1134,1603,1256
9177,1135,2152,1298
9178,1135,2413,1290
9179,1135,1854,1264
9180,1135,2080,912
9181,1136,1867,1524
9182,1136,2153,1297
9183,1136,1856,1264
9184,1136,1611,1256
9185,1137,2153,1298
9186,1137,1860,1261
9187,1137,1641,1233
9188,1138,2413,1292
9189,1138,1859,1262
9190,1138,1612,1255
9191,1138,1642,1232
9192,1138,2084,926
9193,1139,2153,1297
9194,1139,2410,1280
9195,1139,1859,1262
9196,1139,1617,1253
9197,1139,1643,1232
9198,1139,2085,929
9199,1139,2549,913
9200,1140,2409,1277
9201,1140,1865,1264
9202,1140,1614,1255
9203,1140,1643,1233
9204,1140,2084,927
9205,1140,2549,913
9206,1141,1862,1263
9207,1141,2408,1272
9208,1141,1617,1253
9209,1141,1643,1233
9210,1142,1869,1264
9211,1142,2408,1270
9212,1142,1617,1253
9213,1142,1643,1233
9214,1142,2356,1211
9215,1143,2416,1295
9216,1143,2156,1299
9217,1143,2407,1264
9218,1143,1645,1233
9219,1143,2354,1210
9220,1144,2156,1297
9221,1144,1613,1256
9222,1144,2407,1265
9223,1144,2353,1210
9224,1145,2157,1301
9225,1145,2406,1260
9226,1145,1645,1235
9227,1145,2352,1210
9228,1145,2086,933
9229,1146,1616,1256
9230,1146,2406,1257
9231,1146,1645,1235
9232,1146,2352,1211
9233,1147,2160,1303
9234,1147,2409,1267
9235,1147,1615,1256
9236,1147,2353,1210
9237,1148,2160,1303
9238,1148,2407,1263
9239,1148,1616,1256
9240,1148,2353,1210
9241,1149,2159,1304
9242,1149,1885,1268
9243,1149,2407,1263
9244,1149,1621,1252
9245,1149,2353,1210
9246,1149,2877,1125
9247,1150,2158,1305
9248,1150,1887,1268
9249,1150,1622,1252
9250,1150,2395,1220
9251,1150,2353,1210
9252,1150,2876,1125
9253,1151,2158,1305
9254,1151,1886,1268
9255,1151,1616,1257
9256,1151,2402,1243
9257,1151,2352,1210
9258,1151,2875,1127
9259,1152,2160,1302
9260,1152,1885,1268
9261,1152,1616,1258
9262,1152,2402,1242
9263,1152,2874,1128
9264,1153,2160,1305
9265,1153,1882,1267
9266,1153,1615,1257
9267,1153,2401,1238
9268,1153,2874,1128
9269,1153,2547,912
9270,1154,2161,1303
9271,1154,1889,1270
9272,1154,1615,1256
9273,1154,2400,1237
9274,1154,2874,1129
9275,1154,2087,931
9276,1154,2548,910
9277,1155,1882,1264
9278,1155,1617,1255
9279,1155,2401,1237
9280,1155,2875,1129
9281,1155,2549,911
9282,1156,1882,1262
9283,1156,1618,1255
9284,1156,2401,1236
9285,1156,2875,1129
9286,1156,2551,912
9287,1157,1885,1268
9288,1157,1618,1257
9289,1157,2401,1234
9290,1157,2087,934
9291,1157,2550,913
9292,1158,1880,1266
9293,1158,1618,1256
9294,1158,2400,1231
9295,1158,2089,938
9296,1158,2551,912
9297,1159,1621,1253
9298,1159,2400,1229
9299,1159,2090,940
9300,1159,2551,912
9301,1160,1622,1253
9302,1160,2399,1227
9303,1160,2089,936
9304,1160,2550,912
9305,1161,1627,1249
9306,1161,2400,1228
9307,1161,2090,938
9308,1161,2550,912
9309,1162,1678,1414
9310,1162,1629,1248
9311,1162,2090,938
9312,1162,2550,913
9313,1163,1679,1414
9314,1163,2160,1311
9315,1163,1827,1280
9316,1163,1887,1270
9317,1163,1629,1249
9318,1163,2401,1228
9319,1163,2090,939
9320,1163,2549,914
9321,1164,1679,1415
9322,1164,2154,1303
9323,1164,1827,1280
9324,1164,1895,1273
9325,1164,1631,1249
9326,1164,2090,938
9327,1165,1680,1414
9328,1165,2156,1307
9329,1165,1884,1269
9330,1165,2090,938
9331,1165,2555,917
9332,1166,1678,1414
9333,1166,2155,1308
9334,1166,1886,1268
9335,1166,2090,936
9336,1166,2555,917
9337,1167,1678,1414
9338,1167,2155,1310
9339,1167,1892,1272
9340,1167,2467,1180
9341,1167,2090,936
9342,1167,2560,919
9343,1168,2158,1318
9344,1168,1893,1273
9345,1168,2560,921
9346,1169,2092,942
9347,1169,2563,923
9348,1170,2968,1547
9349,1170,2158,1313
9350,1170,1823,1285
9351,1170,2093,943
9352,1170,2564,925
9353,1171,6,2099
9354,1171,2968,1548
9355,1171,1824,1285
9356,1171,1900,1278
9357,1171,2564,925
9358,1172,6,2099
9359,1172,2162,1316
9360,1172,1903,1281
9361,1172,1824,1284
9362,1172,2565,926
9363,1173,6,2098
9364,1173,2966,1550
9365,1173,2163,1318
9366,1173,1826,1284
9367,1173,1904,1283
9368,1173,1642,1232
9369,1173,2566,926
9370,1174,5,2097
9371,1174,2966,1551
9372,1174,2160,1313
9373,1174,1827,1285
9374,1174,1900,1279
9375,1174,1643,1231
9376,1174,2560,921
9377,1175,5,2098
9378,1175,2966,1552
9379,1175,2162,1315
9380,1175,1830,1284
9381,1175,1900,1278
9382,1175,1643,1230
9383,1175,2439,1220
9384,1175,2561,921
9385,1176,2967,1553
9386,1176,2164,1318
9387,1176,1833,1283
9388,1176,1899,1277
9389,1176,1642,1233
9390,1176,2561,918
9391,1177,2965,1554
9392,1177,2165,1319
9393,1177,1834,1282
9394,1177,1902,1280
